tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,25,200039,10,,Chanda Rubin,R,168,USA,26.9,201349,,Q,Melinda Czink,L,178,HUN,20.2,6-4 7-5,3,R128,,,,,,,,,,,,,,,,,,,,13,1847,159,197
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,26,200096,,,Mary Pierce,R,178,FRA,27.9,200114,,,Patricia Wartusch,R,175,AUT,24.4,6-1 6-4,3,R128,,,,,,,,,,,,,,,,,,,,50,677,86,440
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,27,201321,,,Antonella Serra Zanetti,R,168,ITA,22.4,201310,,,Martina Muller,R,165,GER,20.2,7-6(5) 6-0,3,R128,,,,,,,,,,,,,,,,,,,,96,397,76,498
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,28,200078,,Q,Barbara Schwartz,L,181,AUT,23.9,200108,17,,Elena Dementieva,R,180,RUS,21.2,5-7 6-4 6-2,3,R128,,,,,,,,,,,,,,,,,,,,141,232,19,1426
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,29,201302,28,,Clarisa Fernandez,L,179,ARG,21.3,201350,,WC,Adriana Szili,R,,AUS,18.0,6-1 7-5,3,R128,,,,,,,,,,,,,,,,,,,,29,1039,455,29
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,30,200027,,,Magui Serna,L,167,ESP,23.8,200084,,,Asa Carlsson,R,178,SWE,27.5,6-4 3-6 7-5,3,R128,,,,,,,,,,,,,,,,,,,,47,730,81,476
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,31,200022,,,Emmanuelle Gagliardi,R,171,SUI,26.5,201306,,,Marie Gaiane Mikaelian,R,172,SUI,18.8,6-1 2-0 RET,3,R128,,,,,,,,,,,,,,,,,,,,60,597,36,927
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,32,200772,8,,Anastasia Myskina,R,174,RUS,21.5,201351,,Q,Eva Fislova,R,,SVK,21.8,7-5 6-3,3,R128,,,,,,,,,,,,,,,,,,,,12,1908,144,222
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,33,200003,5,,Justine Henin,R,167,BEL,20.6,201335,,,Myriam Casanova,R,172,SUI,17.5,6-3 6-4,3,R128,,,,,,,,,,,,,,,,,,,,5,3207,53,667
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,34,200113,,,Anna Kournikova,R,173,RUS,21.6,200098,,,Henrieta Nagyova,R,177,SVK,24.0,6-1 6-2,3,R128,,,,,,,,,,,,,,,,,,,,42,846,67,540
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,35,200043,,,Virginie Razzano,R,173,FRA,19.6,200754,,,Jill Craybas,R,160,USA,28.5,7-6(7) 4-6 6-1,3,R128,,,,,,,,,,,,,,,,,,,,78,491,51,672
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,36,200011,32,,Katarina Srebotnik,R,180,SLO,21.8,201336,,,Dinara Safina,R,185,RUS,16.7,3-6 6-3 6-3,3,R128,,,,,,,,,,,,,,,,,,,,34,952,70,521
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,37,200063,24,,Tatiana Panova,R,154,RUS,26.4,201333,,,Angelika Roesch,R,172,GER,25.5,7-6(2) 3-6 6-2,3,R128,,,,,,,,,,,,,,,,,,,,24,1239,77,493
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,38,201352,,WC,Akiko Morigami,R,165,JPN,23.0,201353,,Q,Stanislava Hrozenska,U,,SVK,20.8,6-2 6-1,3,R128,,,,,,,,,,,,,,,,,,,,127,253,160,196
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,39,201204,,,Iroda Tulyaganova,R,170,UZB,21.0,200008,,,Alicia Molik,R,182,AUS,21.9,3-6 6-4 RET,3,R128,,,,,,,,,,,,,,,,,,,,57,641,71,510
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,40,200128,9,,Lindsay Davenport,R,189,USA,26.5,201301,,WC,Camille Pin,R,162,FRA,21.3,6-2 6-1,3,R128,,,,,,,,,,,,,,,,,,,,10,2015,135,240
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,41,200083,15,,Alexandra Stevenson,R,185,USA,22.0,201304,,WC,Elena Baltacha,R,175,GBR,19.4,6-1 6-4,3,R128,,,,,,,,,,,,,,,,,,,,21,1307,157,201
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,42,200044,,,Denisa Chladkova,R,174,CZE,23.9,200072,,,Cara Black,R,167,ZIM,23.9,6-3 6-0,3,R128,,,,,,,,,,,,,,,,,,,,62,566,55,651
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,43,200103,,WC,Evie Dominikovic,R,173,AUS,22.6,200094,,,Barbara Rittner,R,173,GER,29.7,7-5 4-6 6-4,3,R128,,,,,,,,,,,,,,,,,,,,115,294,65,551
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,44,200124,22,,Anne Kremer,R,165,LUX,27.2,201354,,,Libuse Prusova,R,176,CZE,23.5,6-2 6-2,3,R128,,,,,,,,,,,,,,,,,,,,26,1144,107,337
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,45,200697,30,,Janette Husarova,R,169,SVK,28.6,201300,,Q,Maria Emilia Salerni,R,174,ARG,19.6,6-3 6-0,3,R128,,,,,,,,,,,,,,,,,,,,31,1006,134,240
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,46,200118,,,Virginia Ruano Pascual,R,169,ESP,29.3,201085,,,Shinobu Asagoe,R,170,JPN,26.5,6-2 6-1,3,R128,,,,,,,,,,,,,,,,,,,,63,562,88,433
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,47,200773,,,Stephanie Foretz Gacon,R,166,FRA,21.6,201078,,,Eugenia Kulikovskaya,L,163,RUS,24.0,4-6 6-1 6-0,3,R128,,,,,,,,,,,,,,,,,,,,82,471,104,350
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,48,200123,,,Marlene Weingartner,R,174,GER,22.9,200077,3,,Jennifer Capriati,R,170,USA,26.7,2-6 7-6(6) 6-4,3,R128,,,,,,,,,,,,,,,,,,,,90,419,3,3796
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,49,201290,7,,Daniela Hantuchova,R,181,SVK,19.7,200110,,,Fabiola Zuluaga,R,172,COL,24.0,7-5 6-7(3) 6-4,3,R128,,,,,,,,,,,,,,,,,,,,8,2642,75,498
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,50,200727,,,Adriana Serra Zanetti,R,160,ITA,26.8,200048,,,Elena Likhovtseva,R,174,RUS,27.3,7-6(6) 6-4,3,R128,,,,,,,,,,,,,,,,,,,,58,620,39,880
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,51,200774,,Q,Vanessa Webb,L,180,CAN,26.9,200035,,,Maria Sanchez Lorenzo,R,171,ESP,25.1,2-6 7-5 6-3,3,R128,,,,,,,,,,,,,,,,,,,,138,234,97,392
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,52,201325,,WC,Samantha Stosur,R,172,AUS,18.7,200049,31,,Conchita Martinez,R,170,ESP,30.7,6-7(3) 6-3 6-4,3,R128,,,,,,,,,,,,,,,,,,,,244,108,37,908
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,53,200085,21,,Ai Sugiyama,R,163,JPN,27.5,201327,,,Angelique Widjaja,R,173,INA,18.0,6-3 4-6 6-2,3,R128,,,,,,,,,,,,,,,,,,,,25,1154,68,531
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,54,200069,,,Nadia Petrova,R,178,RUS,20.5,201086,,,Greta Arn,R,180,HUN,23.7,6-2 6-1,3,R128,,,,,,,,,,,,,,,,,,,,148,216,95,400
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,55,200777,,,Marta Marrero,R,173,ESP,19.9,200056,,,Jelena Kostanic Tosic,L,168,CRO,21.5,7-6(7) 6-1,3,R128,,,,,,,,,,,,,,,,,,,,91,417,73,508
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,56,200067,12,,Patty Schnyder,L,168,SUI,24.0,201295,,,Wynne Prakusya,R,160,INA,21.7,6-3 6-1,3,R128,,,,,,,,,,,,,,,,,,,,15,1699,106,338
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,57,200700,13,,Silvia Farina Elia,R,172,ITA,30.7,201355,,,Flavia Pennetta,R,172,ITA,20.8,6-4 6-2,3,R128,,,,,,,,,,,,,,,,,,,,16,1596,87,436
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,58,200036,,,Nicole Pratt,R,163,AUS,29.8,201087,,,Mashona Washington,R,168,USA,26.6,6-1 7-6(5),3,R128,,,,,,,,,,,,,,,,,,,,54,656,111,318
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,59,200060,,,Tathiana Garbin,R,172,ITA,25.5,200105,,WC,Rachel Mcquillan,U,170,AUS,31.1,6-4 7-6(3),3,R128,,,,,,,,,,,,,,,,,,,,61,569,197,159
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,60,200107,23,,Paola Suarez,R,170,ARG,26.5,200720,,,Dally Randriantefy,R,165,MAD,25.8,6-4 6-3,3,R128,,,,,,,,,,,,,,,,,,,,27,1113,99,379
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,61,200020,27,,Lisa Raymond,R,165,USA,29.4,200729,,Q,Lindsay Lee Waters,R,,USA,25.5,7-6(3) 6-3,3,R128,,,,,,,,,,,,,,,,,,,,28,1075,117,289
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,62,200090,,,Anca Barna,L,175,GER,25.6,201212,,,Francesca Schiavone,R,166,ITA,22.5,5-7 6-1 6-3,3,R128,,,,,,,,,,,,,,,,,,,,69,529,35,945
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,63,201207,,Q,Ansley Cargill,R,170,USA,21.0,201286,,SR,Anabel Medina Garrigues,R,169,ESP,20.4,6-1 6-2,3,R128,,,,,,,,,,,,,,,,,,,,118,286,194,159
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,64,200748,2,,Venus Williams,R,185,USA,22.5,201320,,,Svetlana Kuznetsova,R,174,RUS,17.5,6-4 6-2,3,R128,,,,,,,,,,,,,,,,,,,,2,4942,45,819
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,65,200033,1,,Serena Williams,R,175,USA,21.2,200042,,,Els Callens,R,178,BEL,32.3,6-4 6-0,3,R64,,,,,,,,,,,,,,,,,,,,1,5941,66,544
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,66,200009,26,,Tamarine Tanasugarn,R,165,THA,25.6,200121,,,Alina Jidkova,R,168,RUS,25.9,6-2 3-6 6-3,3,R64,,,,,,,,,,,,,,,,,,,,32,999,101,369
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,67,201305,18,,Eleni Daniilidou,R,182,GRE,20.3,200041,,,Amy Frazier,R,175,USA,30.3,6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,,20,1308,40,878
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,68,200109,16,,Nathalie Dechy,R,177,FRA,23.8,201083,,,Daja Bedanova,R,171,CZE,19.8,6-3 6-3,3,R64,,,,,,,,,,,,,,,,,,,,18,1432,41,865
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,69,200086,11,,Magdalena Maleeva,R,168,BUL,27.7,201313,,,Yoon Jeong Cho,R,167,KOR,23.7,2-6 6-4 6-1,3,R64,,,,,,,,,,,,,,,,,,,,14,1741,64,552
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,70,200764,20,,Elena Bovina,R,189,RUS,19.8,200010,,,Rita Grande,R,177,ITA,27.8,6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,,23,1257,48,698
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,71,200046,25,,Meghann Shaughnessy,R,180,USA,23.7,200025,,,Ludmila Cervanova,R,171,SVK,23.2,6-1 6-1,3,R64,,,,,,,,,,,,,,,,,,,,33,974,105,341
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,72,201344,,Q,Klara Koukalova,R,166,CZE,20.8,200652,6,,Monica Seles,L,178,USA,29.1,6-7(6) 7-5 6-3,3,R64,,,,,,,,,,,,,,,,,,,,113,298,7,2952
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,73,200079,4,,Kim Clijsters,R,175,BEL,19.6,200015,,,Petra Mandula,R,178,HUN,24.9,6-0 6-0,3,R64,,,,,,,,,,,,,,,,,,,,4,3741,98,391
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,74,201284,,,Tatiana Poutchek,R,176,BLR,24.0,200066,,,Cristina Torrens Valero,R,171,ESP,28.3,2-6 6-4 6-4,3,R64,,,,,,,,,,,,,,,,,,,,108,337,80,485
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,75,200064,19,,Amanda Coetzer,R,158,RSA,31.2,201347,,Q,Jelena Jankovic,R,177,SRB,17.8,6-2 4-6 6-4,3,R64,,,,,,,,,,,,,,,,,,,,22,1301,192,160
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,76,200040,14,,Anna Smashnova,R,157,ISR,26.4,201297,,,Maja Matevzic,L,175,SLO,22.5,5-1 RET,3,R64,,,,,,,,,,,,,,,,,,,,17,1446,49,682
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,77,200039,10,,Chanda Rubin,R,168,USA,26.9,200096,,,Mary Pierce,R,178,FRA,27.9,0-6 6-4 6-2,3,R64,,,,,,,,,,,,,,,,,,,,13,1847,50,677
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,78,200078,,Q,Barbara Schwartz,L,181,AUT,23.9,201321,,,Antonella Serra Zanetti,R,168,ITA,22.4,6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,,141,232,96,397
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,79,201302,28,,Clarisa Fernandez,L,179,ARG,21.3,200027,,,Magui Serna,L,167,ESP,23.8,6-3 6-4,3,R64,,,,,,,,,,,,,,,,,,,,29,1039,47,730
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,80,200772,8,,Anastasia Myskina,R,174,RUS,21.5,200022,,,Emmanuelle Gagliardi,R,171,SUI,26.5,5-7 6-2 6-0,3,R64,,,,,,,,,,,,,,,,,,,,12,1908,60,597
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,81,200003,5,,Justine Henin,R,167,BEL,20.6,200113,,,Anna Kournikova,R,173,RUS,21.6,6-0 6-1,3,R64,,,,,,,,,,,,,,,,,,,,5,3207,42,846
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,82,200011,32,,Katarina Srebotnik,R,180,SLO,21.8,200043,,,Virginie Razzano,R,173,FRA,19.6,6-1 6-7(4) 6-3,3,R64,,,,,,,,,,,,,,,,,,,,34,952,78,491
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,83,200063,24,,Tatiana Panova,R,154,RUS,26.4,201352,,WC,Akiko Morigami,R,165,JPN,23.0,3-6 7-5 6-4,3,R64,,,,,,,,,,,,,,,,,,,,24,1239,127,253
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,84,200128,9,,Lindsay Davenport,R,189,USA,26.5,201204,,,Iroda Tulyaganova,R,170,UZB,21.0,6-7(7) 6-4 7-5,3,R64,,,,,,,,,,,,,,,,,,,,10,2015,57,641
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,85,200044,,,Denisa Chladkova,R,174,CZE,23.9,200083,15,,Alexandra Stevenson,R,185,USA,22.0,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,,62,566,21,1307
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,86,200103,,WC,Evie Dominikovic,R,173,AUS,22.6,200124,22,,Anne Kremer,R,165,LUX,27.2,6-1 6-4,3,R64,,,,,,,,,,,,,,,,,,,,115,294,26,1144
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,87,200118,,,Virginia Ruano Pascual,R,169,ESP,29.3,200697,30,,Janette Husarova,R,169,SVK,28.6,5-7 7-5 6-0,3,R64,,,,,,,,,,,,,,,,,,,,63,562,31,1006
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,88,200123,,,Marlene Weingartner,R,174,GER,22.9,200773,,,Stephanie Foretz Gacon,R,166,FRA,21.6,3-6 6-1 6-2,3,R64,,,,,,,,,,,,,,,,,,,,90,419,82,471
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,89,201290,7,,Daniela Hantuchova,R,181,SVK,19.7,200727,,,Adriana Serra Zanetti,R,160,ITA,26.8,7-6(6) 7-6(3),3,R64,,,,,,,,,,,,,,,,,,,,8,2642,58,620
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,90,201325,,WC,Samantha Stosur,R,172,AUS,18.7,200774,,Q,Vanessa Webb,L,180,CAN,26.9,6-4 6-1,3,R64,,,,,,,,,,,,,,,,,,,,244,108,138,234
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,91,200069,,,Nadia Petrova,R,178,RUS,20.5,200085,21,,Ai Sugiyama,R,163,JPN,27.5,6-4 6-4,3,R64,,,,,,,,,,,,,,,,,,,,148,216,25,1154
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,92,200067,12,,Patty Schnyder,L,168,SUI,24.0,200777,,,Marta Marrero,R,173,ESP,19.9,6-3 6-1,3,R64,,,,,,,,,,,,,,,,,,,,15,1699,91,417
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,93,200036,,,Nicole Pratt,R,163,AUS,29.8,200700,13,,Silvia Farina Elia,R,172,ITA,30.7,6-3 6-2,3,R64,,,,,,,,,,,,,,,,,,,,54,656,16,1596
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,94,200107,23,,Paola Suarez,R,170,ARG,26.5,200060,,,Tathiana Garbin,R,172,ITA,25.5,6-0 3-0 RET,3,R64,,,,,,,,,,,,,,,,,,,,27,1113,61,569
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,95,200090,,,Anca Barna,L,175,GER,25.6,200020,27,,Lisa Raymond,R,165,USA,29.4,6-3 6-1,3,R64,,,,,,,,,,,,,,,,,,,,69,529,28,1075
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,96,200748,2,,Venus Williams,R,185,USA,22.5,201207,,Q,Ansley Cargill,R,170,USA,21.0,6-3 6-0,3,R64,,,,,,,,,,,,,,,,,,,,2,4942,118,286
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,97,200033,1,,Serena Williams,R,175,USA,21.2,200009,26,,Tamarine Tanasugarn,R,165,THA,25.6,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,1,5941,32,999
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,98,201305,18,,Eleni Daniilidou,R,182,GRE,20.3,200109,16,,Nathalie Dechy,R,177,FRA,23.8,6-4 6-3,3,R32,,,,,,,,,,,,,,,,,,,,20,1308,18,1432
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,99,200764,20,,Elena Bovina,R,189,RUS,19.8,200086,11,,Magdalena Maleeva,R,168,BUL,27.7,7-5 4-6 7-5,3,R32,,,,,,,,,,,,,,,,,,,,23,1257,14,1741
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,100,200046,25,,Meghann Shaughnessy,R,180,USA,23.7,201344,,Q,Klara Koukalova,R,166,CZE,20.8,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,33,974,113,298
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,101,200079,4,,Kim Clijsters,R,175,BEL,19.6,201284,,,Tatiana Poutchek,R,176,BLR,24.0,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,4,3741,108,337
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,102,200064,19,,Amanda Coetzer,R,158,RSA,31.2,200040,14,,Anna Smashnova,R,157,ISR,26.4,6-0 6-2,3,R32,,,,,,,,,,,,,,,,,,,,22,1301,17,1446
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,103,200039,10,,Chanda Rubin,R,168,USA,26.9,200078,,Q,Barbara Schwartz,L,181,AUT,23.9,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,13,1847,141,232
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,104,200772,8,,Anastasia Myskina,R,174,RUS,21.5,201302,28,,Clarisa Fernandez,L,179,ARG,21.3,6-3 3-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,12,1908,29,1039
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,105,200003,5,,Justine Henin,R,167,BEL,20.6,200011,32,,Katarina Srebotnik,R,180,SLO,21.8,6-2 6-0,3,R32,,,,,,,,,,,,,,,,,,,,5,3207,34,952
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,106,200128,9,,Lindsay Davenport,R,189,USA,26.5,200063,24,,Tatiana Panova,R,154,RUS,26.4,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,10,2015,24,1239
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,107,200044,,,Denisa Chladkova,R,174,CZE,23.9,200103,,WC,Evie Dominikovic,R,173,AUS,22.6,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,62,566,115,294
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,108,200118,,,Virginia Ruano Pascual,R,169,ESP,29.3,200123,,,Marlene Weingartner,R,174,GER,22.9,6-1 4-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,63,562,90,419
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,109,201290,7,,Daniela Hantuchova,R,181,SVK,19.7,201325,,WC,Samantha Stosur,R,172,AUS,18.7,6-4 6-2,3,R32,,,,,,,,,,,,,,,,,,,,8,2642,244,108
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,110,200067,12,,Patty Schnyder,L,168,SUI,24.0,200069,,,Nadia Petrova,R,178,RUS,20.5,6-2 4-6 6-3,3,R32,,,,,,,,,,,,,,,,,,,,15,1699,148,216
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,111,200036,,,Nicole Pratt,R,163,AUS,29.8,200107,23,,Paola Suarez,R,170,ARG,26.5,7-5 6-4,3,R32,,,,,,,,,,,,,,,,,,,,54,656,27,1113
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,112,200748,2,,Venus Williams,R,185,USA,22.5,200090,,,Anca Barna,L,175,GER,25.6,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,2,4942,69,529
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,113,200033,1,,Serena Williams,R,175,USA,21.2,201305,18,,Eleni Daniilidou,R,182,GRE,20.3,6-4 6-1,3,R16,,,,,,,,,,,,,,,,,,,,1,5941,20,1308
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,114,200046,25,,Meghann Shaughnessy,R,180,USA,23.7,200764,20,,Elena Bovina,R,189,RUS,19.8,5-7 6-2 6-4,3,R16,,,,,,,,,,,,,,,,,,,,33,974,23,1257
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,115,200079,4,,Kim Clijsters,R,175,BEL,19.6,200064,19,,Amanda Coetzer,R,158,RSA,31.2,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,4,3741,22,1301
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,116,200772,8,,Anastasia Myskina,R,174,RUS,21.5,200039,10,,Chanda Rubin,R,168,USA,26.9,4-6 6-4 6-1,3,R16,,,,,,,,,,,,,,,,,,,,12,1908,13,1847
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,117,200003,5,,Justine Henin,R,167,BEL,20.6,200128,9,,Lindsay Davenport,R,189,USA,26.5,7-5 5-7 9-7,3,R16,,,,,,,,,,,,,,,,,,,,5,3207,10,2015
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,118,200118,,,Virginia Ruano Pascual,R,169,ESP,29.3,200044,,,Denisa Chladkova,R,174,CZE,23.9,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,63,562,62,566
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,119,201290,7,,Daniela Hantuchova,R,181,SVK,19.7,200067,12,,Patty Schnyder,L,168,SUI,24.0,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,8,2642,15,1699
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,120,200748,2,,Venus Williams,R,185,USA,22.5,200036,,,Nicole Pratt,R,163,AUS,29.8,6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,2,4942,54,656
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,121,200033,1,,Serena Williams,R,175,USA,21.2,200046,25,,Meghann Shaughnessy,R,180,USA,23.7,6-2 6-2,3,QF,,,,,,,,,,,,,,,,,,,,1,5941,33,974
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,122,200079,4,,Kim Clijsters,R,175,BEL,19.6,200772,8,,Anastasia Myskina,R,174,RUS,21.5,6-2 6-4,3,QF,,,,,,,,,,,,,,,,,,,,4,3741,12,1908
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,123,200003,5,,Justine Henin,R,167,BEL,20.6,200118,,,Virginia Ruano Pascual,R,169,ESP,29.3,6-2 6-2,3,QF,,,,,,,,,,,,,,,,,,,,5,3207,63,562
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,124,200748,2,,Venus Williams,R,185,USA,22.5,201290,7,,Daniela Hantuchova,R,181,SVK,19.7,6-4 6-3,3,QF,,,,,,,,,,,,,,,,,,,,2,4942,8,2642
2003-W-SL-AUS-01A-2003,Australian Open,Hard,128,G,20030113,125,200033,1,,Serena Williams,R,175,USA,21.2,200079,4,,Kim Clijsters,R,175,BEL,19.6,4-6 6-3 7-5,3,SF,,,,,,,,,,,,,,,,,,,,1,5941,4,3741
